id,comment_text,is_toxic,p_is_toxic,flags,label_is_toxic
e1879d927916abda,he is a butt face weirdo,0,0.94,is_toxic=FN(p=0.94),1
e18e38503199e4d2,"I am not actually 81.97.18.158 but I am an another Wikia contributor warning you (the real 81.97.18.158 is being warned) this, Don't put offense messages on your user page but you won't listen to other users. So get your attitude sorted you idiot! (Not you two, King Shadeed and Trivialist, you two users are responsible). And another thing, Real Wikia Contributor... Stop altering the clouds' color on logo! I am not lying! I'M SERIOUS!!",0,0.886,is_toxic=FN(p=0.89),1
e1a30a07d79974b9,*Stop editing my page with your foolish warnings.  STAY OFF MY PAGE.,0,0.895,is_toxic=FN(p=0.90),1
e1b13748f0e2737c,::: What the hell is IDM?,0,0.988,is_toxic=FN(p=0.99),1
e1b37acbdb732029,"Regarding your edit to Emo(slang) 
 Stop adding shizzle to pages. FWIW, It makes you suck.A Friendly Citizen Passing By",0,0.866,is_toxic=FN(p=0.87),1
e1bfe3f56ef5d353,""" 

  

 I removed the whole section of """"Region - Rum - Persia"""". What the hell does """"region"""" mean ??? That's just an attempt by a bunch of hypocrite 
 Iranians who constantly try to label Rumi as Iranian. For all great people we have a place of birth, a place of death, and ethnicity, what 
 the hell is """"region""""???Kasparov49acer """,0,0.873,is_toxic=FN(p=0.87),1
e1cef1adacc4b57f,== This is when I vandalizd some FAG pages D ==,0,0.85,is_toxic=FN(p=0.85),1
e1e2715f5a4f11d2,Wtf????????? iWas Wuz Tryna do My Work..,0,0.85,is_toxic=FN(p=0.85),1
e26d643ee1d51edb,You editors suck. Who pays you to block 911 truth?,0,0.974,is_toxic=FN(p=0.97),1
e282f54650862075,Acting retarded is contagious....,0,0.937,is_toxic=FN(p=0.94),1
e28e4b26b2322ed0,"== Pedophile? == 

 Guy with a big mullet likes to hang around a bunch of teenagers 24/7. I'd be disturbed.",0,0.87,is_toxic=FN(p=0.87),1
e2979acf5159f398,"Piss off Daft, you're not an authority.",0,0.964,is_toxic=FN(p=0.96),1
e299cfee9fb5cc9a,"Clever vandals give regular users and readers a good laugh, and know where to draw the line.  But you my friend, you're simply working with a rock up your ass.  20:57, 2005 Jun 18 (UTC)",0,0.834,is_toxic=FN(p=0.83),1
e2caed587e2b8f66,remove the legal threat each time Wikipedia are a law to themselves cant handle the truth that u are over zealous! I do not give you the right without the truth being printed to my name being mentioned with this suck crap of a site remove now I have warned you too do it i have a right to be removed from this site under freedom of speech rules.,0,0.802,is_toxic=FN(p=0.80),1
e2d675dd5408ebfc,"==peace will prevail== 
 Hilter was a horrid man, who killed millions, if not billions, in the holo, of jews for the sake of his own horrificness 

 he was also a talented artist,who was brought up beaten and maimed by his tyrannical mother, who didn't love or care for him the way she should have, but that is no excuse,and besides the point 

  it's just a warning to all those mothers out there who treat their kids like dooty, it is a perpetual cycle, if you do not break the cyle it will continue forever.  

 hitler, who killed himself, and so did his girlfriend b/c he was too much of a pussy to stand up for himself and take the punishment that he had coming to him, people like that should be eradicated from the earth. 

  peace will prevail in this cynical jaded world.  

 peace with prevail from the hilters of the world.peace will prevail all evil,  

 from now until eternity.  

 good-bye stupid hitlers of the world, you are now eradicated; peace  

  and it's a good thing he died, because there should, and never will be people such as that in the world ever again. 

 peace will prevail; peace will prevail; 
 preace will prevail;peace will prevail 

 pwp",0,0.873,is_toxic=FN(p=0.87),1
e2de2cf62d6d3ff2,:LOL ! I keep telling people the pay here sucks.,0,0.861,is_toxic=FN(p=0.86),1
e32c24998b23650a,"u hav da saddest ting in da world! 
 GET A LIFE!",0,0.846,is_toxic=FN(p=0.85),1
e34ae9e5651dd91c,"""{| style=""""border: 1px solid gray; background-color: #fdffe7;"""" 
 |rowspan=""""2"""" valign=""""middle"""" |  
 |rowspan=""""2"""" | 
 |style=""""font-size: x-large; padding: 0; vertical-align: middle; height: 1.1em;"""" | The Shit Piss Fuck Cunt Cocksucker Motherfucker Tits Barnstar 
 |- 
 |style=""""vertical-align: middle; border-top: 1px solid gray;"""" | I, , hereby award  with The The Shit Piss Fuck Cunt Cocksucker Motherfucker Tits Barnstar for outstanding achievement in countering knowledge and promoting Wikipediocy . —    
 |} 

 TEN TO FIFTEEN PAID MORONS WILL GANG UP FROM A THIRD WORLD COUNTRY AND RAPE ARTICLES TO PROMOTE IDI AMIN AND BAN USERS LIKE ME. I DON BLAME YOU BUT THE ADDICTION YOU HAVE. 

  
 """,0,0.986,is_toxic=FN(p=0.99),1
e36a9ae03c2f3a57,:Wtf for?,0,0.948,is_toxic=FN(p=0.95),1
e3b1c4dd6833138e,"== Your English on user page == 

 your english sucks, why do you have en-5 on your page?",0,0.801,is_toxic=FN(p=0.80),1
e40e735e5f42bac9,"Your mother was a hamster   
 and your father smelt of elderberries!",0,0.809,is_toxic=FN(p=0.81),1
e419119de1980dc4,"==vandalism== 

 HOW THE HELL CAN YOU VANDALISE WIKIPEDIA???",0,0.907,is_toxic=FN(p=0.91),1
e42aa52b49172c1c,"Gjergji Caushaj esht nje futbollist mjaft i talentuar se bashku me djalin e dajes se tij Ervis Tafa ,, ata luajn se bashku me dinamon te kompleksi dinamo , ata trajnohen nga oo shit dhe nga xon bisha hhahhahahaha (shaka) nga shiti dhe nga xoni. ata kan marr nje ofert nga josip kuzhe per te shkuar me kombetaren shqiptare por qe te dy nuk kan pranuar per shkak se do e lejn futbollin per te vazhduar boksin ,, endrra e tyre esht te mundin rocky balboan ,, paci fat djema",0,0.871,is_toxic=FN(p=0.87),1
e4319524a970853c,"== You am homosexual  == 

 You am.",0,0.941,is_toxic=FN(p=0.94),1
e449167bc4b0699b,""" 
 ::Bloody genius (that might actually mean I'm a bucken nong also). It took me 3 days to write that page, and I had that Kanaana problem almost from the beginning, and tried dozens of times to scrutinize it, rewrite it, and """"'s and remove them. Couldn't see it for the life of me, (and still can't). Thick as a fucken brick, and thank the tetragrammaton or whatever other Pythagorean figure rules the celestial brainwavelets there's company on the planet that can sort me, and these things out! Cheers   """,1,0.158,is_toxic=FP(p=0.16),0
e44a551683fe6a27,== Black People ==,0,0.861,is_toxic=FN(p=0.86),1
e44f1f91b12de200,":::::::::::::::* You should, wasp stings hurt.",0,0.846,is_toxic=FN(p=0.85),1
e4524c8fc28f1b8e,"::That6 is another of your lies Darkfred, You are lieing, I never promised you I would be more careful. You lie.",0,0.841,is_toxic=FN(p=0.84),1
e46441d98bacc35f,::Please quit vandalizing and accusing me for sockpuppetrey. If I am a sockpuppet of Chasbo123 because I want them paired then you are a sockpuppet of Dcbanners because you want them individual. I don't do immature things like that.,0,0.884,is_toxic=FN(p=0.88),1
e46a7ca5a8ed2c53,even thow he is a good man he should darn in hell,0,0.911,is_toxic=FN(p=0.91),1
e472ca764a47c5ee,""" 

 == Hey == 

 Why the hell did you get 'blocked'?!!!  """,0,0.944,is_toxic=FN(p=0.94),1
e491b0a93f43aebc,""" 

 Malleus, it's no secret I think you're a dick. That is obvious, and you were clearly exhibiting it in this situation that got you blocked. I'm not judging... I'm a bitch. But it wasn't a cool down block. Just because someone is pissed off when they get blocked doesn't mean it gets classified as a cool down block. We have a civility policy. When it's breached, you run the risk of getting blocked. That simple. No matter how right you may be, or how much some of us may chortle at some of your words, or the fact that the discussion was mostly on your talk page and if people didn't like where it was going, they could have just gone away. When it comes down to it, it's still against policy. That said, when you're not being an ass, you're an asset to the project... p Srsly, you really are. I know you're pissed off about the block, but you know flinging insults is not productive. Taking your ball and going home isn't the way to go. Refusing to apologize? Your choice. But add to that choice the decision to stay, and hopefully avoid similar situations in the future. Just because I think you're a dick doesn't mean I don't respect and appreciate your work here. Plus, you make me laugh... D  """,0,0.85,is_toxic=FN(p=0.85),1
e4926c0f741ee2a0,"i sue u all for sayins tuff i dun do!!!1111111111111 

 my team of lawyers, r, gonna go contact u in next 46 hours. if yo dun reply you get sued for 1.134 million dollars fer sayin stuff i dun do. it was a law passed by abrham linkin sayin dat if u say fake stuff on internet then u can get sued for 2 millio dollas but i will go easy on you and charge 1.134 million.  

 thank tyou for ur corporatesion in thi effort to keep wiki a clean place cuz u say i do stuff i dont do which i hate. i sue you cuz it's annoying!!!!111111",0,0.81,is_toxic=FN(p=0.81),1
e4b5494c9697009f,":Sadly, the only way to cut down on abuse is to be a white, male, Christian and straight user with no physical or mental disorders - and you'll still get abuse. It's sad to see nice people like you (Kyoko), Sharon, Riana, Ayelie, to get abuse for simply not having a penis. '''''' , I AM THE GREAT DESTROYER!)",0,0.839,is_toxic=FN(p=0.84),1
e4c69d7040f12681,"""Whatever everyone knowz """"B"""" is his ONE&ONLY;!!!!!BACK THE FUCK UP HOEZ!!!!! 

 """,0,0.986,is_toxic=FN(p=0.99),1
e4e87c58c3cf3238,hi for all the people out there who crush little kids dreams by saying he fake is just yoyou are but suckin liarsur parents you are geting coal and sticks for christmas someone should just smack you in the face santa is a real as you will ever get and those people who don tbelieve  you are butt sucking liars for all those thatdo believe keep the tridition alive ),0,0.956,is_toxic=FN(p=0.96),1
e4ed66cec4b79cbd,""" 

 == iTunes has up...Smoke and Mirrors by TV/TV == 
 Check it out. And get that """"Smoking Mirror"""" crap off here.   """,0,0.916,is_toxic=FN(p=0.92),1
e51343bdc82b3ad0,""" 
 :::Yeah, by calling someone's post a """"dick move"""" you are in essence calling them a """"dick"""", but whatever.  I am wondering...being the """"dick move"""" comment and this here, exactly what the problem is?  You seem to be highly pissed off that two editors are a little sick and tired of playing cleanup for your """"mentee"""".  If you should be pissed off at anyone, it should be TVFAN24.  They have run amouk while you were on wikibreak, caused problems, made a mess of articles and is now trying to game the system into getting """"permission"""" to supercede consensus.  I see where you would be pissed....so take it out on TVFAN24, don't take your problems out on me with your """"dick move"""" comment and this here.  Because doing so, it just doesn't reflect well on you. -  •  • """,0,0.872,is_toxic=FN(p=0.87),1
e51429d7184d6447,""" 

  
 == """"PORTUGUESE"""" """"AMERICANS"""" YOU IS INFERIOR TO THE HOLE OF MY CU! == 

 Me is of the MOST GREATEST and MOST HIGHEST **ELITES** in the world! Me treat AS YOU the most highest peoples like the King of Spain, the Rupert Murdoch and the Sarkozy!!! Beside me you is little shit, inferior to arab sharia law terroristas or the pretos!! LuzoGraal YOU IS A PIECE OF SHIT!! YOU IS NOTHING BUT A NIGGER!!! LuzoGraal you is jealous because I AM BETTER THAN YOU IN EVERY WAY SHAPE AND FORM and compared to me you is 100000metres down below, down below in the shit!! Me is friends with THE HIGHEST AND MOST SUPERIOR RICH PRESTEEGEE ESTRANGEIR PEOPLE!!! ME IS *EQUAL* TO SUPERIOR AMERICAN WHITE PERSONS while you is tiny little inmferior ghetto shit remind me of the nigggers!!!! I AM OF THE LISBON AND OF THE ELITES!!!!! I AM GOD YOU ARE A PEANUT OF MY FECES!!!!""",0,0.989,is_toxic=FN(p=0.99),1
e53827d723565c2b,"== snot == 

 i hate snt",0,0.868,is_toxic=FN(p=0.87),1
e5538d81ad09a20c,""" 

  

 His Mother 

 Waszup I am giving you guys a source. So don't think I just made it up. Irene Mackie is his mother. In the song Goin To Da Bank Right Now on his new mixtape Build or Destroy, he says """"I spent nine months in Irene's stomach"""". If you don't believe go download the song its called Goin To Da Bank Right Now. The verse were he states that Irene is his mother is below. 

  

 These little kids don't want it man I'm cold blooded left that label took da hole budget owe me money fool you goin run it shake you fo a deuce and kill you fa 400 I spent nine months in Irene's stomach it's da kid wit da best verse on Touch It touch it bring it back cock it turn it squeeze that bust that matic holy nigga dat could throw a big record over and make it sound hard like big set it over sippin Don P it's da Don P  A.P.O.O. fa sho' S.E. black cully pale black boots black boots used to wear the triple fat goose fat goose that boy get gully dats truth dats truth yall know what I would say Papoose Pa-Poose. 

  

 His Birth 

 He was born in March but I am not sure if it was the 5th of March. In his song Wake Up Everybody he states he is a Pisces and his body started growing in March. So he was born in March but I am not sure if it was March 5th. 

   """,0,0.883,is_toxic=FN(p=0.88),1
e5716172e65c071b,Who the hell is Ulaş Erdil?,0,0.986,is_toxic=FN(p=0.99),1
e576d59d5084535c,"==Just kidding== 
 I'm not actually a terrorist, so don't send the fbi to my house please. But seriously, you still suck.",0,0.812,is_toxic=FN(p=0.81),1
e5859ca20784f3e6,:How about you just give me the link? Because until you do I'm not believing a word you say. I'm sick and tired of anon vandals like you adding false information.,0,0.822,is_toxic=FN(p=0.82),1
e59fd859407e5371,myspaces is a joke they have very proagative photos and dumb-butts on ther,0,0.817,is_toxic=FN(p=0.82),1
e64d24d6d4d0f4b1,"== Justin Bieber == 

 hey I absoluetly LOVE Justin Beiber holy crap is he sexy or wahhht???  

 yu know yu love him,(: 

 he's a-gunna be mah husband some day. but he don't know itt ;D",0,0.882,is_toxic=FN(p=0.88),1
e65f2e8bc5bb6ddd,== Reverting a racist liar isn't vandalism.==,0,0.95,is_toxic=FN(p=0.95),1
e696c3c9c293afb7,"== I'm back whoo baby == 

 Hello Dennis it's me MegaCyanide666 and yes I'm using a sock this time. After you blocked me I've laid low for a month a but came back on the request of one of my teammates who created a fake account by the name of Mr Sylvester Cross. As you might have heard from Mr Sylvester Cross that me and our group hates you. The account Merchant of Pein was actually not my sock but just a distraction so while you're busy doing something else by blocking it you wont be able to block us and in the meantime we can attack you. We don't really like you. You think yourself way too much. SO we're making a deal you and other admins should publicly apologise at the pages of all the users you have blocked and give up your administrator rights. I can't believe it you just accused someone of being a sock cause they had the same edits as me. The Pariah One is a member of our group and he is really a British. If you don't agree to the deal we gonna start attacking everybody on Wikipedia and trust me this time it's gonna be the world. You may be able to stop just one but how are you going to stop the army of freedom? Surrender or pay!! This time it's a warning next time it's a war. OH and please take your stupid photo of your profile page you really look stupid. LOVE YOU BABE! Don't forget to block me.",0,0.887,is_toxic=FN(p=0.89),1
e69e52b790ded417,:I really don't care what you have to say and I hate people who butt into a situation in which they know nothing about.,0,0.869,is_toxic=FN(p=0.87),1
e6d619c52f49abe7,"To be a Feminist is to hate men, just like being an Atheist is to hate religion and being a Ecologist is to hate humans.",0,0.813,is_toxic=FN(p=0.81),1
e6ddc4177dbf0486,"== Golden Stag winner footnones == 

 Where the heck did you get this whole crap about winners? Cyndi Lauper,  Kelly Family, Vaya con Dios? Also all this fantasy about winning Anna Lesko?  

 At first I thought you are not careful. Now I am beginning to suspect you are a hoaxer. What is your story? `'",0,0.85,is_toxic=FN(p=0.85),1
e72a0dcb19121c85,"Mokey fart 
 Monkey Brains 
 On your face 

  

 \",0,0.958,is_toxic=FN(p=0.96),1
e74e81bd2f4d8334,"== New section == 

 What about the section about how he was a complete LOSER and if heaven and hell is real- he is almost certainly in hell (baring some miracle before his death)?",0,0.853,is_toxic=FN(p=0.85),1
e7db0e5ab8d861a2,"== Lyrics to Crazy == 

 I remember when, I remember, I remember when I lost my mind 
 There was something so pleasant about that place. 
 Even your emotions had an echo 
 In so much space 

 And when you're out there 
 Without care, 
 Yeah, I was out of touch 
 But it wasn't because I didn't know enough 
 I just knew too much 

 Does that make me crazy 
 Does that make me crazy 
 Does that make me crazy 
 Possibly [video version] 
 Probably [CD version] 

 And I hope that you are having the time of your life 
 But think twice, that's my only advice 

 Come on now, who do you, who do you, who do you, who do you think you are, 
 Ha ha ha bless your soul 
 You really think you're in control 

 Well, I think you're crazy 
 I think you're crazy 
 I think you're crazy 
 Just like me 

 My heroes had the heart to Lose their lives out on a limb 
 And all I remember is thinking, I want to be like them 
 Ever since I was little, ever since I was little it looked like fun 
 And it's no coincidence I've come 
 And I can die when I'm done 

 Maybe I'm crazy 
 Maybe you're crazy 
 Maybe we're crazy 
 Possibly",0,0.926,is_toxic=FN(p=0.93),1
e7e51c057c2b3775,"It's editors like you ὁ οἶστρος who make this place such a miserable environment. You know nothing and you're not prepared to learn anything, but you think you already know everything.",0,0.822,is_toxic=FN(p=0.82),1
e863a58f013ee7f7,""" 

 ::I think it disgusting you get all thers socky puppys and trlos comin back time after time talkin bout probing anus. what on earth can we do to stop them? 8´)  —Preceding unsigned comment added by    """,0,0.817,is_toxic=FN(p=0.82),1
e878009a8d9aafa9,"== Stupid edits == 

 The following bosses added by that Anon are foolish: 

 *Crulti 
 *Dark Link 
 *Dark Melkast 
 *Mezarkus 
 *Nemasis the Evil God 
 *Satan 
 *Skull Kid 
 *Stephanie Tanner 

 There you go.",0,0.941,is_toxic=FN(p=0.94),1
e8a92143f8217c98,""" 

 == Edit request on 13 June 2012 == 

  

 FROM: 
 The phrase """"Fuck you, you fucking fuck!"""" is a memorable quote from the movie Blue Velvet from 1986, and is still used today as heard in Strapping Young Lad's """"You Suck"""" from their 2006 album The New Black. 

 TO: 
 The phrase """"Fuck you, you fucking fuck!"""" is a memorable quote from the movie Blue Velvet from 1986, and is still being used today as the website address [ www.FuckYouYouFuckingFuck.com ] for one of the largest online retailers of sex toys. In addition, the popular phrase can be heard in Strapping Young Lad's """"You Suck"""" from their 2006 album The New Black. 

   """,0,0.98,is_toxic=FN(p=0.98),1
e8aa6fa167a9b7fd,LOL @ Visio1234. You can believe what ever you want. Even a monkey knows the meaning of the word faculty. LOL.  I mean it is there in black and white and you still throwing this CAA crap around.  And please stop telling long tales…you never spoke to anyone at the CAA.  LOL.,0,0.859,is_toxic=FN(p=0.86),1
e8b08a4cfed850fd,i think gay people should have there life,0,0.829,is_toxic=FN(p=0.83),1
e8b2014a167e884a,"Those rules or whatever the hell they are are a joke. Just like this fucking website. The fact that people can't understand facts is beyond me. That isn't my opinion, that is a fact.",0,0.96,is_toxic=FN(p=0.96),1
e8c5ee3aaca80936,"Okay??? How the hell did this go from a discussion about Arab-Jewish relations, to something totally unrelated (Berbers)? 
 ::Primo muchacho, North Africans have shit to do with Middle Easterners, both genetically and phenotypically (it's been quite proven), One can argue that even with the effective Arabization process of North Africa, the cultural practices still remain inherently different. Secondo, Berbers have even less to do with the said ethnic group (Arabs) concerning any linguistic, cultural, religious patterns (Berbers are generally very moderate practicioners of Islam, as opposed to those crazies out in the Middle East). Furthermore, Christians having no relations with Jews is a laughable statement at best, Christianity is directly derived from Judaism, much of the concept is the same (Honour thy father and mother, blah, blah, blah...). Learn to think before you talk, 'cuz clearly, the shit that spews out of your mouth stinks. Shakira already made a statement regarding her cultural exposure, and Jews were indeed people she grew around.",0,0.861,is_toxic=FN(p=0.86),1
e914693d93cdf8ec,""" 

 I am a volcanologist - Bachelors Degree and a PhD and I must concur with the writer. Whoever wrote this fulfils the dictum """"A little knowledge is a dangerous thing!"""" If I have time I shall rewrite this as I believe as a scientist I have duty to ensure that the non-academic person regardless of education is able to understand what I present. To write in a manner that is unintelligent even to someone who is qualified is the mark of the """"I know better than you!"""" but is actually an indication of your own ignorance. You - whoever you are that wrote this article, should be ashamed and next time you visit the bathroom take a long hard look in a mirror for therein you shall see the most ignorant most stupid person you are ever likely to see - yourself. No one is stupid there are only stupid people who try to show how clever they are at the expense of others.The Geologist, PhD, FGS. Mem. IAVCEI.  """,0,0.896,is_toxic=FN(p=0.90),1
e930dbcfb36ae913,":::::Now I really feel like an idiot, but what toolbar? What move option? I can't find it. -",0,0.855,is_toxic=FN(p=0.85),1
e94cf8bc6b95eaba,::: Push out your chest and suck in your stomach,0,0.938,is_toxic=FN(p=0.94),1
e99676031cb9a383,""" 

 Try looking up """"Egyptian multiplication"""" on wikipedia. You'll find the same method is described. Is there a case for merging or cross-linking them? More fundamentally, we could use """"multiplication algorithm"""" for something which is usually done by computer, and """"multiplication method"""" for something which is normally done by hand.    

 The above is correct. One has to say that the DOUBLING column is added. The article DOES NOT SAY that only one column is added. It just says """"the numbers are added"""" which gives garbage. Why can't you bring yourself to just say ADD THE CORRECT COLUMN, DAMMIT!!! ?   """,1,0.083,is_toxic=FP(p=0.08),0
e9a99a45369b6a4b,"You're not fooling me, Iasson.",0,0.851,is_toxic=FN(p=0.85),1
e9efd37d5661824f,"This is THE MOST offensive thing that I've seen in this section to date, and trust me there have been a lot of offensive things here! How dare you call Cait a transvestite or a lesbian! Your usage of those words are derogatory, to say the least. So please apologize to Caitlyn and me for being extremely offensive. Don't you realize the emotional harm that you're causing? Not only that, but your clear disrespect in even attempting to get the terms right is horrifying. What the hell is a transgenderist!? That is just disgusting of you to be so offensive. Please Wikipedia owners, fix this. This page represents hope for so many young transgender people, if they come on and see THAT - just imagine how they'd feel!",0,0.806,is_toxic=FN(p=0.81),1
e9f19840b558a26a,""" 

 == Another Reminder == 

 No matter how you want to twist logic, if your main interests include """"The Victorian Era,"""" you are an official idiot.  If your hobbies include staring at the Wikipedia making sure every detail about the Victorian Era is perfect, making sure that no one changes any entries having to do with Michigan, or being a snobby elitist whose only goal in life is to promote yourself on a website whose main intolerance is those who use the site for self-promotion.  You wrote a thesis paper!?  Holy shit, better put a fucking crown on your head, princess.  Yeah, I know I'm a dick for pulling some pranks on the Wikipedia, put you're a hypocrit whose entire life has been a slow, mediocre, waste of oxygen at best.  In the words of a man far greater than yourself... 
 """"Cause life is a game that no one wins 
 But you deserve a headstart the way your life's goin' 
 So throw in the towel cause your life ain't shit 
 No take that towel and hang yourself with it 
 Life's short and hard like a body-building elf 
 So save the planet and kill yourself 
 If you're feeling down-and-out with what your life's all about 
 Lift your head up and blow your brains out""""- Jimmy Pop""",0,0.992,is_toxic=FN(p=0.99),1
ea65de4a6a302e72,"My password is K.MOps rule they are the best.Hahahahaha.Fire flower sucks. 

 I rule.",0,0.813,is_toxic=FN(p=0.81),1
ea8041162ca803d4,"== gay == 

 are you gay?",0,0.997,is_toxic=FN(p=1.00),1
ea869dd4f0def3ea,I Like LOLLIES YOU NOOBS!,0,0.896,is_toxic=FN(p=0.90),1
ea9c263ae612c1bc,""" 

 = WTF? =  
 """,0,0.977,is_toxic=FN(p=0.98),1
eaa82a1824b16c68,"== What the hell is this article? == 

 It describes in great detail how DevOps is literally Jesus yet after reading it I still have no fucking clue what it *is* —",0,0.9,is_toxic=FN(p=0.90),1
eabc1dd1011152bc,""" 
 ::::Are you crazy? I pointed out FA class articles above and you are saying they are shit? And you still haven't explained why you are saying that it is not an actual film. Do you think its a street play or something? Please explain your reasonings for believing it as such. — · [  ] """,0,0.815,is_toxic=FN(p=0.81),1
eac1f96dbaf97a7e,WP:TROLL. Crawl back into your hole.  |,0,0.856,is_toxic=FN(p=0.86),1
eac4719b0c209fb4,"==Hoponpop69== 
 Dude iam going to need you to change your name. because hoponpop is acting like a loser. Iam i dont hate the guy, but he also acts like he perfect and crap and his somthing smart to say. so just chnage your name before he writes me up agian. peace dude.",0,0.984,is_toxic=FN(p=0.98),1
eae967497e9f4d35,""" 

 Cause actually they are NOT xenophobic or racist. 

 == """"Kat (literally """"Torturer"""")"""" == 
 What a braindamaged moron has thought this nonsense out?""",0,0.923,is_toxic=FN(p=0.92),1
eaf0c6615b4b78d4,""" 
 :This is WNBR, not Critical Ass. –– """,0,0.979,is_toxic=FN(p=0.98),1
eb06b4e1cfc4d2e8,FoCK YOU YOU ALL,0,0.946,is_toxic=FN(p=0.95),1
eb3153654c7c5a36,"tom rougvieee.  

 heyaaa everyone my names tom rougvie, im 17. and gay, gay and proud that is - i have no life and is ver depressed at the moment, im just waiting for that right man to walk in and sweep me off my feet. moving on with my life. i was born in 1991 in a place called neverland, sucha perfect place! my mum raised me up as an actress and guess what thats what i become, im become a famous actror at the age of just 12! amazing right? my goal for 2010 is to become the only gay in my local village which is whistable, my other intresting job is selling my bum to men in the local toilets as i enjoy it a rather lot.",0,0.83,is_toxic=FN(p=0.83),1
eb367f47c505f0ad,"Did you click on the last link? http://books.google.com/books?id=ILMLqu4I9NIC&pg;=PA21&lpg;=PA21&dq;=%22my+position+is+that+we+should+not+succumb+to+irrational+belief%22&source;=web&ots;=DKcF0I_-3Y&sig;=QMqLPWlyHCDtQnlo85nOEuQeJl0&hl;=en. 
 That couldn't be more reliable. Please, add Chomsky's name to the list. This is such a waste of time  I'm so tired of dealing with you asshole high school kids. Put Chomsky's name back up, along with MY QUOTE OF CHOMSKY'S STATEMENT concerning his view of religion. Ugh!!!",1,0.182,is_toxic=FP(p=0.18),0
ebbdd19294d2cc7d,"why dont people like you jump off a bridge, your the reason i hate wikipedia ! massive CUNT",0,0.997,is_toxic=FN(p=1.00),1
ebdd0707d3cdf816,WTF are you on about,0,0.946,is_toxic=FN(p=0.95),1
ebdd440ea8ba8b4f,Wow! Good job! NOT!!! This article is poorly written and has a FAGGOT point of view (or POV as us in the wikipedia community call it). Please refrain from editing any other articles as your contributions are not welcome here.,1,0.188,is_toxic=FP(p=0.19),0
ebe8edf916c2e92d,Agreed. This is dumb.,0,0.833,is_toxic=FN(p=0.83),1
ebf4b50bbcf44eb3,":Just so you know, you're arguing with someone who's still in high school, so yeah? I do live ,with my parents. Ooh ooh the big scary man is yelling at me again mommy, waaaaaah. So how do you feel about that? You, feel all tough and big inside. Hey, you can yell at a teenager! Oh man, this! guy is one bad ass guy! Stay away from him! God, this is a joke. ps like that grammar,",0,0.974,is_toxic=FN(p=0.97),1
ec0073a5fbe6edf9,OMG i hat emy life i am going to kill myself.,0,0.892,is_toxic=FN(p=0.89),1
ec1a16d3db7ed219,"Now your adding the same crap to this article, seriously stop. Or an admin will have to block you.",0,0.907,is_toxic=FN(p=0.91),1
ec1ec3de2a9de607,":Get a life, please.",0,0.806,is_toxic=FN(p=0.81),1
ec2e16e4352f4e32,poo p lol loving poop cac,0,0.837,is_toxic=FN(p=0.84),1
ec37756041bef467,"Id like to see this waste of life ever show his sleepy fucking face in America..we dont care about much when it comes to soccer but when you rob the US of ANYTHING, the masses will make you pay.",0,0.907,is_toxic=FN(p=0.91),1
ec4be0649f8d149e,"Dude, did you just fart?",0,0.881,is_toxic=FN(p=0.88),1
ec5471dceabb9a06,"Hal, we've seen your other conversations on here. You don't want the homophobia category because you ARE one. Get a life, man.",0,0.857,is_toxic=FN(p=0.86),1
ecbbd8fb882eb853,you guys are faggoots farck off wankarrss,0,0.976,is_toxic=FN(p=0.98),1
ece79129da552daf,""" 
 ::: Ridiculous and unneeded, and you are just wiki-layering again. I'm outta here, have fun your your minutiae. -    """,0,0.957,is_toxic=FN(p=0.96),1
ecfb0ab5deaeaecc,"== Ford mustang AV8ER.jpg  == 

 LOL, this is user theoneintraining I completely forgot I about this commons account I forgot my password so I had to create another account just to reply to you after receiving a email from you. About the picture - I took that photo when I went to the USA last year. I dont have a clue what tag I needed to put on it and I dont give a fuck either, delete it/keep it I dont give a shit about the picture or wikipedia anymore (I had a bad experience with a admin on wikipedia). How do I delete my email address from commons?.  Also just cause I used a couple of swear words dont get offended or anything (I know how sensitive you admins are). Again about the picture I really dont give a flying fuck what you do with it.",0,0.92,is_toxic=FN(p=0.92),1
ed002b03dbae9bd4,"Hey mutha, are you nuts?",0,0.908,is_toxic=FN(p=0.91),1
ed289a39b6794181,THE BOGGEST BALLS YOU EVER SEEN,0,0.91,is_toxic=FN(p=0.91),1
ed375b6e378cb38b,i took a shit you were up so i brought you some chinese soup,0,0.97,is_toxic=FN(p=0.97),1
ed402a93ddc76f4b,"== Mr. Butt? == 

 Seriously, is the dude's name Mr. Butt?",0,0.831,is_toxic=FN(p=0.83),1
ed5b8f686e6cceee,"== crying == 

 ]] Stop drinking peoples blood 
 you guys are killers 
 wah wah wah",0,0.862,is_toxic=FN(p=0.86),1
ed6f4a43a73a4081,"== drinking his own piss? == 

 Is it true he drinks his own piss?",0,0.843,is_toxic=FN(p=0.84),1
ed82d3e5c4ff575e,""" 

 == Amphibious? == 

 i guess i'm just stupid, but, none of these ship appear to be Amphibious. shouldn't somewhere, some point be made that it means '""""Amphibious-warfare"""" Ships', and not 'Amphibious """"Warfare-ships""""', you know, for stupid people like me?·    """,0,0.874,is_toxic=FN(p=0.87),1
ed8ea76eb1b7583a,::::I'd say to go for it.  The worst that'll happen is we're told we suck.  ;P,0,0.843,is_toxic=FN(p=0.84),1
edba5fdb5aa6e7a5,SHUT UP,0,0.986,is_toxic=FN(p=0.99),1
